Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity,Data Set 6:Wavelength(nm),Data Set 6:Intensity,Data Set 7:Wavelength(nm),Data Set 7:Intensity,Data Set 8:Wavelength(nm),Data Set 8:Intensity,Data Set 9:Wavelength(nm),Data Set 9:Intensity,Data Set 10:Wavelength(nm),Data Set 10:Intensity
380.10000000000002,0.015148139670913762,380.10000000000002,0.01538414587624933,380.10000000000002,0.015787365529869535,380.10000000000002,0.015842425167213448,380.10000000000002,0.014670659444062968,380.10000000000002,0.015029119300119527,380.10000000000002,0.016098649576562145,380.10000000000002,0.015713613590702166,380.10000000000002,0.015077948170188956,380.10000000000002,0.01526779583428702
380.89999999999998,0.015082864966133451,380.89999999999998,0.015539703127251763,380.89999999999998,0.015556360892822326,380.89999999999998,0.015645753329433805,380.89999999999998,0.014951679763993793,380.89999999999998,0.015120673431499707,380.89999999999998,0.015824411044140958,380.89999999999998,0.015449547739545448,380.89999999999998,0.015097445809279179,380.89999999999998,0.014610810169290372
381.60000000000002,0.015526224324576354,381.60000000000002,0.015469342081839218,381.60000000000002,0.015728448750879514,381.60000000000002,0.016095046751947645,381.60000000000002,0.015243296626908437,381.60000000000002,0.015111348473673947,381.60000000000002,0.015501428413994219,381.60000000000002,0.014984147571696207,381.60000000000002,0.015511982570806103,381.60000000000002,0.014793070708612022
382.39999999999998,0.015413477107228539,382.39999999999998,0.015139577664182835,382.39999999999998,0.014990929359205854,382.39999999999998,0.01557369683714385,382.39999999999998,0.015641726643099953,382.39999999999998,0.015376685909988726,382.39999999999998,0.01498431711638395,382.39999999999998,0.014923111484109422,382.39999999999998,0.015422123886303332,382.39999999999998,0.0141564304061443
383.10000000000002,0.01572204843891729,383.10000000000002,0.014736061307359084,383.10000000000002,0.015085874384340853,383.10000000000002,0.015855988742232735,383.10000000000002,0.015390800505243168,383.10000000000002,0.015154582369047922,383.10000000000002,0.014441774115612522,383.10000000000002,0.015108762917185896,383.10000000000002,0.01547892135669659,383.10000000000002,0.0147422073022897
383.89999999999998,0.015161703245933047,383.89999999999998,0.014705543263565693,383.89999999999998,0.015411400184803711,383.89999999999998,0.015936522468909746,383.89999999999998,0.015239058009714909,383.89999999999998,0.015155430092486627,383.89999999999998,0.014887676644371539,383.89999999999998,0.015368166289429736,383.89999999999998,0.014844824224544983,383.89999999999998,0.014817654688334478
384.60000000000002,0.015314293464900014,384.60000000000002,0.014973423870196586,384.60000000000002,0.015858150437001433,384.60000000000002,0.016393445402371934,384.60000000000002,0.014723642158982052,384.60000000000002,0.015024032959487297,384.60000000000002,0.01500466247891288,384.60000000000002,0.015601290235073709,384.60000000000002,0.015188152217220653,384.60000000000002,0.014793070708612022
385.39999999999998,0.015137119266210594,385.39999999999998,0.014970880699880472,385.39999999999998,0.016138746895212903,385.39999999999998,0.016301043547553049,385.39999999999998,0.014676169646414555,385.39999999999998,0.015019794342293769,385.39999999999998,0.015743877317463947,385.39999999999998,0.015341039139391163,385.39999999999998,0.01540940803472275,385.39999999999998,0.015264404940532201
386.10000000000002,0.014998940345701619,386.10000000000002,0.015071759789086406,386.10000000000002,0.015559751786577147,386.10000000000002,0.01593143612827751,386.10000000000002,0.014460847892983393,386.10000000000002,0.015265634139518324,386.10000000000002,0.015852385917618235,386.10000000000002,0.015745403219653616,386.10000000000002,0.016096911743512791,386.10000000000002,0.015159287234132736
386.89999999999998,0.015860227359426264,386.89999999999998,0.014784381543365289,386.89999999999998,0.015449547739545452,386.89999999999998,0.015850902401600503,386.89999999999998,0.014562574705628035,386.89999999999998,0.014951128743758634,386.89999999999998,0.015852385917618235,386.89999999999998,0.015686910302382943,386.89999999999998,0.015631511575663556,386.89999999999998,0.015839161431974433
387.60000000000002,0.015879724998516486,387.60000000000002,0.014903910548222746,387.60000000000002,0.015346125480023398,387.60000000000002,0.015748327865517157,387.60000000000002,0.01480841450285259,387.60000000000002,0.01531904071615676,387.60000000000002,0.015535337351542432,387.60000000000002,0.016268448581334822,387.60000000000002,0.015512830294244804,387.60000000000002,0.015329679645312512
388.39999999999998,0.016644371540228717,388.39999999999998,0.01514805489856989,388.39999999999998,0.015714885175860227,388.39999999999998,0.015433822469757469,388.39999999999998,0.01497626374371625,388.39999999999998,0.015249527394182921,388.39999999999998,0.015637911887625779,388.39999999999998,0.016131117384264555,388.39999999999998,0.015230538389155919,388.39999999999998,0.015567889931588719
389.10000000000002,0.015739850631130103,389.10000000000002,0.015462560294329577,389.10000000000002,0.016042954146639199,389.10000000000002,0.015530462941769877,389.10000000000002,0.015143265261141204,389.10000000000002,0.015423310699117522,389.10000000000002,0.015926985580224307,389.10000000000002,0.015880191246407771,389.10000000000002,0.015336503818994089,389.10000000000002,0.014971092630740146
389.89999999999998,0.016133194306689386,389.89999999999998,0.015759263497876447,389.89999999999998,0.016112467468613043,389.89999999999998,0.015293100378932379,389.89999999999998,0.014964395615574375,389.89999999999998,0.015436874274136807,389.89999999999998,0.016551757754550152,389.89999999999998,0.015914947907394693,389.89999999999998,0.015523002975509272,389.89999999999998,0.014768486728889568
390.60000000000002,0.015459254172918629,390.60000000000002,0.015752481710366809,390.60000000000002,0.016539720081720541,390.60000000000002,0.015594889923111487,390.60000000000002,0.015274662394140536,390.60000000000002,0.015745445605825557,390.60000000000002,0.016394081194950956,390.60000000000002,0.015679280791434595,390.60000000000002,0.015528937039580207,390.60000000000002,0.014969397183862738
391.39999999999998,0.015538940176156932,391.39999999999998,0.015610064172664308,391.39999999999998,0.016856768647796342,391.39999999999998,0.015659316904453092,391.39999999999998,0.015175478751812008,391.39999999999998,0.015658130091638904,391.39999999999998,0.016314395191712659,391.39999999999998,0.016326093775166788,391.39999999999998,0.015756126921153243,391.39999999999998,0.015238125513932334
392.10000000000002,0.015082864966133452,392.10000000000002,0.01536337665200105,392.10000000000002,0.016297271178250809,392.10000000000002,0.01593143612827751,392.10000000000002,0.015017802192212812,392.10000000000002,0.01514186651746734,392.10000000000002,0.015556530437510067,392.10000000000002,0.015775921263447009,392.10000000000002,0.015190695387536767,392.10000000000002,0.015557717250324251
392.89999999999998,0.015186287225655504,392.89999999999998,0.014756406669888016,392.89999999999998,0.015411400184803708,392.89999999999998,0.015659316904453092,392.89999999999998,0.014737205734001337,392.89999999999998,0.014377219975755109,392.89999999999998,0.015458194518620242,392.89999999999998,0.016200630706238395,392.89999999999998,0.015421276162864626,392.89999999999998,0.015398345243847646
