Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity,Data Set 6:Wavelength(nm),Data Set 6:Intensity,Data Set 7:Wavelength(nm),Data Set 7:Intensity,Data Set 8:Wavelength(nm),Data Set 8:Intensity,Data Set 9:Wavelength(nm),Data Set 9:Intensity,Data Set 10:Wavelength(nm),Data Set 10:Intensity
380.10000000000002,0.01570127921466901,380.10000000000002,0.015526817730983447,380.10000000000002,0.014795401948068464,380.10000000000002,0.01551448335495028,380.10000000000002,0.014694819562066069,380.10000000000002,0.015095114569822739,380.10000000000002,0.015184888481981637,380.10000000000002,0.015309885303018743,380.10000000000002,0.015862134737163348,380.10000000000002,0.015763205411866436
380.89999999999998,0.015333791103990238,380.89999999999998,0.015101260564753359,380.89999999999998,0.014446987614760562,380.89999999999998,0.015127497605181284,380.89999999999998,0.014777048735620489,380.89999999999998,0.015259572916931578,380.89999999999998,0.015297635699329451,380.89999999999998,0.015534955875995016,380.89999999999998,0.015484050083500759,380.89999999999998,0.015466926070038916
381.60000000000002,0.015588108135601846,381.60000000000002,0.015075828861592195,381.60000000000002,0.014018887278214355,381.60000000000002,0.014924891703330705,381.60000000000002,0.015173783304934598,381.60000000000002,0.016180200571365596,381.60000000000002,0.015793553910972084,381.60000000000002,0.01567059162618787,381.60000000000002,0.015267032883192189,381.60000000000002,0.015133770758627709
382.39999999999998,0.015256648271068048,382.39999999999998,0.01534710036197791,382.39999999999998,0.014451226231954087,382.39999999999998,0.01497490738621432,382.39999999999998,0.015331459864533796,382.39999999999998,0.015788552342683723,382.39999999999998,0.016002941600332308,382.39999999999998,0.015679916584013631,382.39999999999998,0.015015259021896698,382.39999999999998,0.01515496384459534
383.10000000000002,0.015881420445393896,383.10000000000002,0.015773505251646704,383.10000000000002,0.014886956079448642,383.10000000000002,0.015307214974186821,383.10000000000002,0.015127158515805803,383.10000000000002,0.015669871061264971,383.10000000000002,0.015935123725235877,383.10000000000002,0.015695175605910328,383.10000000000002,0.015075447386044778,383.10000000000002,0.01525584293380128
383.89999999999998,0.015484685876079788,383.89999999999998,0.015532751795054383,383.89999999999998,0.015371006162949402,383.89999999999998,0.015619177199630392,383.89999999999998,0.01480078499190424,383.89999999999998,0.015196841382467382,383.89999999999998,0.015466332663631819,383.89999999999998,0.015544280833820773,383.89999999999998,0.015181412815882946,383.89999999999998,0.015367742427710385
384.60000000000002,0.015593194476234074,384.60000000000002,0.015463238473080546,384.60000000000002,0.01504802353280266,384.60000000000002,0.015344514805489857,384.60000000000002,0.014899120910794062,384.60000000000002,0.015630875783084523,384.60000000000002,0.015410382916677262,384.60000000000002,0.016013071895424839,384.60000000000002,0.015612056322745271,384.60000000000002,0.015845858447140208
385.39999999999998,0.015220196163203718,385.39999999999998,0.015582767477937999,385.39999999999998,0.015340488119156009,385.39999999999998,0.015450480235328025,385.39999999999998,0.015468791061604063,385.39999999999998,0.0154053813483889,385.39999999999998,0.015568907199715166,385.39999999999998,0.015701957393419969,385.39999999999998,0.015821444012105491,385.39999999999998,0.015723786271966637
386.10000000000002,0.015055737816094879,386.10000000000002,0.015899816044013804,386.10000000000002,0.014786076990242708,386.10000000000002,0.01533858074141892,386.10000000000002,0.01544675025219772,386.10000000000002,0.015219729915312426,386.10000000000002,0.015113679713130389,386.10000000000002,0.015768079821638987,386.10000000000002,0.015560345192984241,386.10000000000002,0.015478794198180788
386.89999999999998,0.015521985707382826,386.89999999999998,0.015888795639310633,386.89999999999998,0.015159923026711769,386.89999999999998,0.015980307384518874,386.89999999999998,0.015434034400617143,386.89999999999998,0.015574078312691265,386.89999999999998,0.015150131820994719,386.89999999999998,0.015417122318014969,386.89999999999998,0.015517959021048975,386.89999999999998,0.015825513084611276
387.60000000000002,0.015632189754414518,387.60000000000002,0.015810805082949742,387.60000000000002,0.015219263667421141,387.60000000000002,0.015835346676500259,387.60000000000002,0.015244144350347143,387.60000000000002,0.016018285394572871,387.60000000000002,0.015047557284911372,387.60000000000002,0.015398472402363451,387.60000000000002,0.01569767639005451,387.60000000000002,0.015786517806430832
388.39999999999998,0.016014513025270637,388.39999999999998,0.015610742351415277,388.39999999999998,0.01591863550435306,388.39999999999998,0.01561239541212075,388.39999999999998,0.015483202360062053,388.39999999999998,0.015998787755482649,388.39999999999998,0.016068216305112619,388.39999999999998,0.015663809838678228,388.39999999999998,0.015804489543331385,388.39999999999998,0.016418919491705028
