Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity,Data Set 6:Wavelength(nm),Data Set 6:Intensity,Data Set 7:Wavelength(nm),Data Set 7:Intensity,Data Set 8:Wavelength(nm),Data Set 8:Intensity,Data Set 9:Wavelength(nm),Data Set 9:Intensity,Data Set 10:Wavelength(nm),Data Set 10:Intensity
380.10000000000002,0.015209557234047962,380.10000000000002,0.015542458228427558,380.10000000000002,0.015922535032171104,380.10000000000002,0.015593448793265687,380.10000000000002,0.015544492764680449,380.10000000000002,0.01513783983113349,380.10000000000002,0.014720759899290456,380.10000000000002,0.015568525724167743,380.10000000000002,0.015365453574425878,380.10000000000002,0.01511304392055136
380.89999999999998,0.014915821062536557,380.89999999999998,0.015698015479429991,380.89999999999998,0.015620745487991999,380.89999999999998,0.015467985724337292,380.89999999999998,0.015550850690470741,380.89999999999998,0.015380712596322574,380.89999999999998,0.015109864957656215,380.89999999999998,0.015387960631723504,380.89999999999998,0.015469299695667285,380.89999999999998,0.015135508591677052
381.60000000000002,0.015182853945728743,381.60000000000002,0.015820087654603562,381.60000000000002,0.014686554258538697,381.60000000000002,0.015350152166357248,381.60000000000002,0.015343158447987931,381.60000000000002,0.015716411078049899,381.60000000000002,0.015311623136068087,381.60000000000002,0.01549138289124556,381.60000000000002,0.015307384518874562,381.60000000000002,0.014949009435161874
382.39999999999998,0.014961598128226648,382.39999999999998,0.01578787416393276,382.39999999999998,0.015374057967328738,382.39999999999998,0.014594830582470774,382.39999999999998,0.01523888846502717,382.39999999999998,0.015836787806346057,382.39999999999998,0.015916897671303713,382.39999999999998,0.015711790985308952,382.39999999999998,0.015025092613785677,382.39999999999998,0.015176199316734909
383.10000000000002,0.015389698464772852,383.10000000000002,0.015841280740571194,383.10000000000002,0.015263853920297043,383.10000000000002,0.014987326534591353,383.10000000000002,0.014941337538041591,383.10000000000002,0.015825767401642887,383.10000000000002,0.015166662428049472,383.10000000000002,0.016144129939048683,383.10000000000002,0.01462072853352322,383.10000000000002,0.015309291896611652
383.89999999999998,0.014886998465620575,383.89999999999998,0.016094750048744097,383.89999999999998,0.015973398438493425,383.89999999999998,0.015818943227961312,383.89999999999998,0.014929469409899716,383.89999999999998,0.015388342107270922,383.89999999999998,0.015522706272305722,383.89999999999998,0.015639734493018993,383.89999999999998,0.014752973389961259,383.89999999999998,0.015424582284275578
384.60000000000002,0.014817485143646737,384.60000000000002,0.01629311733340115,384.60000000000002,0.01567499978806914,384.60000000000002,0.016330968184939346,384.60000000000002,0.014987962327170385,384.60000000000002,0.015297635699329449,384.60000000000002,0.014919974907386214,384.60000000000002,0.015997473784152654,384.60000000000002,0.014933538482405499,384.60000000000002,0.015491552435933304
385.39999999999998,0.014637767774641201,385.39999999999998,0.016182913286369456,385.39999999999998,0.015597856955146955,385.39999999999998,0.015652789433975058,385.39999999999998,0.014881996897332214,385.39999999999998,0.015111136542814272,385.39999999999998,0.015378593287725815,385.39999999999998,0.01552359638191636,385.39999999999998,0.015320100370455142,385.39999999999998,0.015381348388901607
386.10000000000002,0.014787814823292051,386.10000000000002,0.016270228800556105,386.10000000000002,0.01528080838907115,386.10000000000002,0.015316243228809033,386.10000000000002,0.015040521180370118,386.10000000000002,0.015080618499020879,386.10000000000002,0.014763993794664429,386.10000000000002,0.01583471088392123,386.10000000000002,0.014919974907386212,386.10000000000002,0.01550087739375906
386.89999999999998,0.014970923086052407,386.89999999999998,0.016159177030085705,386.89999999999998,0.015062943465323874,386.89999999999998,0.015168739350474301,386.89999999999998,0.014999830455312261,386.89999999999998,0.015314590168103557,386.89999999999998,0.014930995312089385,386.89999999999998,0.015689750175902614,386.89999999999998,0.015095453659198222,386.89999999999998,0.015263514830921563
387.60000000000002,0.014786967099853346,387.60000000000002,0.016338894399091239,387.60000000000002,0.015630918169256464,387.60000000000002,0.015391690614853808,387.60000000000002,0.015306706340123597,387.60000000000002,0.015486678026160744,387.60000000000002,0.015105626340462686,387.60000000000002,0.016250943092325557,387.60000000000002,0.014748734772767731,387.60000000000002,0.014820155472478662
388.39999999999998,0.014892084806252809,388.39999999999998,0.016048125259615301,388.39999999999998,0.015529191356611819,388.39999999999998,0.015330654527267024,388.39999999999998,0.015205827250917663,388.39999999999998,0.015926646490848826,388.39999999999998,0.015399786373693446,388.39999999999998,0.016248399922009441,388.39999999999998,0.014932690758966792,388.39999999999998,0.014638742656595713
389.10000000000002,0.014933623254749371,389.10000000000002,0.015855692039029187,389.10000000000002,0.01548510973779914,389.10000000000002,0.015239948119325551,389.10000000000002,0.01527025423225927,389.10000000000002,0.015825767401642887,389.10000000000002,0.015700728194433848,389.10000000000002,0.016183972940667837,389.10000000000002,0.015134448937378669,389.10000000000002,0.014563295270550936
389.89999999999998,0.015064172664309995,389.89999999999998,0.015742097098242671,389.89999999999998,0.01533167179539347,389.89999999999998,0.015559539855717472,389.89999999999998,0.015451667048142215,389.89999999999998,0.01578338122970762,389.89999999999998,0.015565092444240992,389.89999999999998,0.01632554275493163,389.89999999999998,0.01519463730152675,389.89999999999998,0.015242321744953926
