Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity,Data Set 6:Wavelength(nm),Data Set 6:Intensity,Data Set 7:Wavelength(nm),Data Set 7:Intensity,Data Set 8:Wavelength(nm),Data Set 8:Intensity,Data Set 9:Wavelength(nm),Data Set 9:Intensity,Data Set 10:Wavelength(nm),Data Set 10:Intensity
380.10000000000002,0.0171910683858498,380.10000000000002,0.017309452964065004,380.10000000000002,0.016745504946466261,380.10000000000002,0.01660346888431118,380.10000000000002,0.017104346278070243,380.10000000000002,0.017189415325144328,380.10000000000002,0.01661974517433432,380.10000000000002,0.017545204852368962,380.10000000000002,0.016858803184049236,380.10000000000002,0.017779939472546476
380.89999999999998,0.017247441994523705,380.89999999999998,0.017020803133185828,380.89999999999998,0.016500512872680416,380.89999999999998,0.016723421750887986,380.89999999999998,0.016731347965039889,380.89999999999998,0.0167579240948433,380.89999999999998,0.016787170553478628,380.89999999999998,0.017423132677195387,380.89999999999998,0.016534125107025083,380.89999999999998,0.017401854818883886
381.60000000000002,0.016912591236235088,381.60000000000002,0.016785136017225744,381.60000000000002,0.016340293142765104,381.60000000000002,0.016466561548960264,381.60000000000002,0.016439731102125245,381.60000000000002,0.017272492222137451,381.60000000000002,0.016723591295575727,381.60000000000002,0.017368030653679537,381.60000000000002,0.016501063892915575,381.60000000000002,0.017082263082491968
382.39999999999998,0.017343234743097413,382.39999999999998,0.016892796893941322,382.39999999999998,0.016268236650475144,382.39999999999998,0.016636953960140043,382.39999999999998,0.016388019972364217,382.39999999999998,0.017044454617125709,382.39999999999998,0.016971974263116398,382.39999999999998,0.016734781244966638,382.39999999999998,0.016603638428998924,382.39999999999998,0.016410018395598618
383.10000000000002,0.016882920915880402,383.10000000000002,0.017029280367572886,383.10000000000002,0.016437781338216217,383.10000000000002,0.016387723269160666,383.10000000000002,0.016437187931809125,383.10000000000002,0.017497138933394368,383.10000000000002,0.016616778142298855,383.10000000000002,0.016693242796470078,383.10000000000002,0.016640090536863252,383.10000000000002,0.016554979103617234
383.89999999999998,0.017570424624670448,383.89999999999998,0.016805481379754673,383.89999999999998,0.016445410849164569,383.89999999999998,0.016152903876639282,383.89999999999998,0.016439731102125241,383.89999999999998,0.017770953604096199,383.89999999999998,0.016872790620787871,383.89999999999998,0.016618643133864002,383.89999999999998,0.016854564566855707,383.89999999999998,0.015854759543246614
384.60000000000002,0.017154192416266117,384.60000000000002,0.016912294533031547,384.60000000000002,0.016446258572603272,384.60000000000002,0.016360596119122096,384.60000000000002,0.016186261793952342,384.60000000000002,0.017434407398930173,384.60000000000002,0.016210718615158989,384.60000000000002,0.016831421716979052,384.60000000000002,0.016752837754211065,384.60000000000002,0.016485465781643397
385.39999999999998,0.01747887049329027,385.39999999999998,0.016534209879368957,385.39999999999998,0.016477624339835371,385.39999999999998,0.016766655646261962,385.39999999999998,0.016438883378686538,385.39999999999998,0.017743826454057633,385.39999999999998,0.016586260098505463,385.39999999999998,0.016499961852445254,385.39999999999998,0.017152963217279993,385.39999999999998,0.01622012834532862
386.10000000000002,0.017305087188355672,386.10000000000002,0.016904665022083199,386.10000000000002,0.016533574086789921,386.10000000000002,0.016995540974712408,386.10000000000002,0.016115900748539799,386.10000000000002,0.017274187669014861,386.10000000000002,0.016354831599738901,386.10000000000002,0.016746649373108515,386.10000000000002,0.017161440451667048,386.10000000000002,0.01696273407763451
386.89999999999998,0.017440722938548529,386.89999999999998,0.016694429609284269,386.89999999999998,0.016743809499588851,386.89999999999998,0.017423641311258616,386.89999999999998,0.016390563142680337,386.89999999999998,0.017077515831235218,386.89999999999998,0.016948238006832646,386.89999999999998,0.017169663369022488,386.89999999999998,0.017119054279731774,386.89999999999998,0.01703224739960835
387.60000000000002,0.017659435585734507,387.60000000000002,0.016968244279986097,387.60000000000002,0.016899790612310638,387.60000000000002,0.017400752778413572,387.60000000000002,0.016262556903435824,387.60000000000002,0.016596856641489278,387.60000000000002,0.016797343234743096,387.60000000000002,0.017547748022685078,387.60000000000002,0.016933402846655302,387.60000000000002,0.017506124801844648
388.39999999999998,0.01721183761009808,388.39999999999998,0.016655434331103822,388.39999999999998,0.017021015064045502,388.39999999999998,0.01753384535829031,388.39999999999998,0.016537219297576358,388.39999999999998,0.016694344836940399,388.39999999999998,0.016882963302052339,388.39999999999998,0.01788853284504463,388.39999999999998,0.016859650907487939,388.39999999999998,0.017134821935691699
389.10000000000002,0.017223705738239954,389.10000000000002,0.01670460229054873,389.10000000000002,0.016861643057568897,389.10000000000002,0.016675949238320491,389.10000000000002,0.016762713732271985,389.10000000000002,0.017187719878266915,389.10000000000002,0.01665238252672448,389.10000000000002,0.017800369607419275,389.10000000000002,0.017313182947195305,389.10000000000002,0.016933911480718527
389.89999999999998,0.017286437272704156,389.89999999999998,0.016866517467341458,389.89999999999998,0.016761611691801664,389.89999999999998,0.016877707416732366,389.89999999999998,0.016777972754168681,389.89999999999998,0.017587845341335843,389.89999999999998,0.016833795342607424,389.89999999999998,0.018362410247280928,389.89999999999998,0.017181785814195976,389.89999999999998,0.016861854988428578
