Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity,Data Set 6:Wavelength(nm),Data Set 6:Intensity,Data Set 7:Wavelength(nm),Data Set 7:Intensity,Data Set 8:Wavelength(nm),Data Set 8:Intensity,Data Set 9:Wavelength(nm),Data Set 9:Intensity,Data Set 10:Wavelength(nm),Data Set 10:Intensity
380.10000000000002,0.015398006154472165,380.10000000000002,0.015299331146206862,380.10000000000002,0.015994888227664608,380.10000000000002,0.015157549401083393,380.10000000000002,0.01556903435823097,380.10000000000002,0.014632639047837034,380.10000000000002,0.01567139696345464,380.10000000000002,0.015870400040690725,380.10000000000002,0.016019684138246736,380.10000000000002,0.015367106635131354
380.89999999999998,0.01561417563134203,380.89999999999998,0.015522282410586371,380.89999999999998,0.016259801802260037,380.89999999999998,0.014921458423403949,380.89999999999998,0.016088264964438,380.89999999999998,0.015233251104159779,380.89999999999998,0.015778633978450869,380.89999999999998,0.015433822469757467,380.89999999999998,0.015643718793180911,380.89999999999998,0.01532556818663479
381.60000000000002,0.015080109864957655,381.60000000000002,0.015624856946669718,381.60000000000002,0.015934276001797178,381.60000000000002,0.014433169722709667,381.60000000000002,0.015485533599518491,381.60000000000002,0.015531649754584065,381.60000000000002,0.014825792833346048,381.60000000000002,0.015193069013165148,381.60000000000002,0.015480108169510776,381.60000000000002,0.015096682858184343
382.39999999999998,0.015539575968735959,382.39999999999998,0.016169095394318558,382.39999999999998,0.016235217822537579,382.39999999999998,0.014460296872748236,382.39999999999998,0.015925502064206572,382.39999999999998,0.016213219399303171,382.39999999999998,0.015459889965497657,382.39999999999998,0.015196459906919969,382.39999999999998,0.015508930766426759,382.39999999999998,0.01583759314361283
383.10000000000002,0.015453108177988013,383.10000000000002,0.015828310571959003,383.10000000000002,0.015952925917448693,383.10000000000002,0.014824817951391542,383.10000000000002,0.015168485033442689,383.10000000000002,0.015669828675093037,383.10000000000002,0.014973296711680781,383.10000000000002,0.015468579130744387,383.10000000000002,0.01577342047930283,383.10000000000002,0.016028330917321535
383.89999999999998,0.015497189796800689,383.89999999999998,0.015687588481133913,383.89999999999998,0.016296253910124361,383.89999999999998,0.015306324864576186,383.89999999999998,0.014865000042386172,383.89999999999998,0.015669828675093037,383.89999999999998,0.016069403117926807,383.89999999999998,0.015578783177776084,383.89999999999998,0.015943812890482609,383.89999999999998,0.016325881844307114
384.60000000000002,0.015572637182845468,384.60000000000002,0.015358671786916234,384.60000000000002,0.016459864533794499,384.60000000000002,0.0156886481354323,384.60000000000002,0.015608453498130769,384.60000000000002,0.01506116324610259,384.60000000000002,0.016193170739977794,384.60000000000002,0.015610996668446887,384.60000000000002,0.015945508337360019,384.60000000000002,0.015970685723489569
385.39999999999998,0.01539122436696252,385.39999999999998,0.015270508549290877,385.39999999999998,0.01629031984605343,385.39999999999998,0.015324127056788997,385.39999999999998,0.015511813026118359,385.39999999999998,0.014978086349109467,385.39999999999998,0.01629320210574502,385.39999999999998,0.015954324661122558,385.39999999999998,0.01603960563905631,385.39999999999998,0.015679916584013631
386.10000000000002,0.016042275967888237,386.10000000000002,0.015652831820146991,386.10000000000002,0.01605041411289981,386.10000000000002,0.015005383043835783,386.10000000000002,0.016045878792502733,386.10000000000002,0.015028102031993083,386.10000000000002,0.015889685748921273,386.10000000000002,0.015566067326195502,386.10000000000002,0.015981112721785644,386.10000000000002,0.015636682688639658
386.89999999999998,0.015949026389630649,386.89999999999998,0.016167399947441142,386.89999999999998,0.015734213270262708,386.89999999999998,0.014795995354475558,386.89999999999998,0.015430431576002643,386.89999999999998,0.01517645363376652,386.89999999999998,0.015746420487780067,386.89999999999998,0.015960258725193494,386.89999999999998,0.015933640209218142,386.89999999999998,0.015681612030891041
387.60000000000002,0.016140611886778056,387.60000000000002,0.016740460992005966,387.60000000000002,0.016075845816060971,387.60000000000002,0.01531988843959547,387.60000000000002,0.015499944897976483,387.60000000000002,0.01566050371726728,387.60000000000002,0.016572103117079084,387.60000000000002,0.015633037477853225,387.60000000000002,0.015690343582309706,387.60000000000002,0.016042742215779525
388.39999999999998,0.015927833303663014,388.39999999999998,0.016525139238574803,388.39999999999998,0.016056348176970749,388.39999999999998,0.015616591643142344,388.39999999999998,0.015753414206149383,388.39999999999998,0.015644396971931877,388.39999999999998,0.016804379339284348,388.39999999999998,0.015939913362664565,388.39999999999998,0.015315649822401935,388.39999999999998,0.015978315234437913
389.10000000000002,0.01594309232555971,389.10000000000002,0.016317446996091993,389.10000000000002,0.01637170129616914,389.10000000000002,0.015578444088400603,389.10000000000002,0.015758500546781618,389.10000000000002,0.016158117375787324,389.10000000000002,0.016741647804820157,389.10000000000002,0.015886506786026131,389.10000000000002,0.01498673312818426,389.10000000000002,0.015726541373142427
389.89999999999998,0.016130439205513592,389.89999999999998,0.016289472122614716,389.89999999999998,0.016453082746284854,389.89999999999998,0.015604723515000469,389.89999999999998,0.016363775082017241,389.89999999999998,0.015643549248493174,389.89999999999998,0.016555996371743684,389.89999999999998,0.01624255063028238,389.89999999999998,0.015271568203589259,389.89999999999998,0.015374736146079704
