Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity
443.89999999999998,0.018265006824173681,443.89999999999998,0.018657078914574909,443.89999999999998,0.019636877665030559,443.89999999999998,0.019475301577613319,443.89999999999998,0.019499504081788362
444.60000000000002,0.017394394852623278,444.60000000000002,0.01886477115705772,444.60000000000002,0.019513957766418285,444.60000000000002,0.019428676788484523,444.60000000000002,0.019814857200986753
445.39999999999998,0.017802149826640558,445.39999999999998,0.018980909268160356,445.39999999999998,0.020826233649534179,445.39999999999998,0.019246416249162873,445.39999999999998,0.020228546239074968
446.10000000000002,0.017614802946686672,446.10000000000002,0.01942511635004196,446.10000000000002,0.020605825555470789,446.10000000000002,0.019632978137212515,446.10000000000002,0.020036113018488851
446.89999999999998,0.018000517111297611,446.89999999999998,0.019562447547112227,446.89999999999998,0.021144977662487394,446.89999999999998,0.020487483363427515,446.89999999999998,0.020409959054957912
447.60000000000002,0.018137848308367881,447.60000000000002,0.020000720564922896,447.60000000000002,0.021292481540822118,447.60000000000002,0.02133266363181675,447.60000000000002,0.020629519425582596
448.39999999999998,0.017895399404898153,448.39999999999998,0.020056670311877453,448.39999999999998,0.0212416181344998,448.39999999999998,0.021155489433127336,448.39999999999998,0.021049990251180456
449.10000000000002,0.018276027228876855,449.10000000000002,0.020594974695455355,449.10000000000002,0.021753643091477835,449.10000000000002,0.021372506633435907,449.10000000000002,0.021469613353339606
449.89999999999998,0.018130218797419533,449.89999999999998,0.021081567949272229,449.89999999999998,0.021255181709519084,449.89999999999998,0.021288582013004077,449.89999999999998,0.02197231335249189
450.60000000000002,0.018882997210989887,450.60000000000002,0.0214410026872833,450.60000000000002,0.021740927239897258,450.60000000000002,0.021796368352788587,450.60000000000002,0.022119817230826618
451.39999999999998,0.018849935996880379,451.39999999999998,0.021094283800852813,451.39999999999998,0.021473894356705069,451.39999999999998,0.021433542721022689,451.39999999999998,0.022107101379246041
452.10000000000002,0.019389088103896987,452.10000000000002,0.021253655807329418,452.10000000000002,0.021968117121470294,452.10000000000002,0.021826038673143273,452.10000000000002,0.021923993116485681
452.89999999999998,0.01897031272517654,452.89999999999998,0.021431677729457539,452.89999999999998,0.021712952366419978,452.89999999999998,0.021850622652865723,452.89999999999998,0.021926536286801801
453.60000000000002,0.018703279841984354,453.60000000000002,0.021492713817044325,453.60000000000002,0.021701084238278101,453.60000000000002,0.022041360426574428,453.60000000000002,0.021711214533370639
454.39999999999998,0.018838915592177208,454.39999999999998,0.021350296279341825,454.39999999999998,0.02213935725608877,454.39999999999998,0.022188016581470456,454.39999999999998,0.021605249103532467
455.10000000000002,0.018673609521629664,455.10000000000002,0.02138759611064486,455.10000000000002,0.022664098064647392,455.10000000000002,0.022076117087561353,455.10000000000002,0.022118121783949205
455.89999999999998,0.018942337851699263,455.89999999999998,0.021883514322287495,455.89999999999998,0.022871790307130206,455.89999999999998,0.022410967845849967,455.89999999999998,0.02216898519027153
456.60000000000002,0.018454049151004976,456.60000000000002,0.022172588014886023,456.60000000000002,0.022486923865957971,456.60000000000002,0.022162584878309299,456.60000000000002,0.022345311665522245
457.39999999999998,0.018794833973364532,457.39999999999998,0.021882666598848792,457.39999999999998,0.022496248823783729,457.39999999999998,0.022559319447623408,457.39999999999998,0.021977399693124119
458.10000000000002,0.018558319133965738,458.10000000000002,0.021797046531539552,458.10000000000002,0.022352983562642519,458.10000000000002,0.022674609835287331,458.10000000000002,0.022014699524427153
458.89999999999998,0.018832981528106273,458.89999999999998,0.021377423429380402,458.89999999999998,0.022135118638895248,458.89999999999998,0.022184625687715637,458.89999999999998,0.022151182998058714
459.60000000000002,0.018819417953086986,459.60000000000002,0.021579181607792274,459.60000000000002,0.022030848655934489,459.60000000000002,0.021979476615548943,459.60000000000002,0.022061324313555949
460.39999999999998,0.018738036502971272,460.39999999999998,0.021443545857599416,460.39999999999998,0.021543407678678912,460.39999999999998,0.021723464137059924,460.39999999999998,0.022079126505768758
