Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity,Data Set 6:Wavelength(nm),Data Set 6:Intensity,Data Set 7:Wavelength(nm),Data Set 7:Intensity,Data Set 9:Wavelength(nm),Data Set 9:Intensity,Data Set 10:Wavelength(nm),Data Set 10:Intensity,Data Set 11:Wavelength(nm),Data Set 11:Intensity
380.10000000000002,0.015532539864194707,380.10000000000002,0.016422776633351132,380.10000000000002,0.016074362300043235,380.10000000000002,0.01594402482134228,380.10000000000002,0.014950662495867345,380.10000000000002,0.015156404974441135,380.10000000000002,0.015356679636835281,380.10000000000002,0.015326034434526081,380.10000000000002,0.014936929376160321,380.10000000000002,0.016066224155031662
380.89999999999998,0.015366386070208456,380.89999999999998,0.016020955723404794,380.89999999999998,0.016296041979264684,380.89999999999998,0.015923679458813355,380.89999999999998,0.015466078346600203,380.89999999999998,0.015007205649228994,380.89999999999998,0.015009113026966083,380.89999999999998,0.015366301297864584,380.89999999999998,0.015200571365597687,380.89999999999998,0.015616506870798467
381.60000000000002,0.015400295007756668,381.60000000000002,0.015856497376295957,381.60000000000002,0.01658002933123098,381.60000000000002,0.015838907114942822,381.60000000000002,0.015956062494171898,381.60000000000002,0.0146282732721277,381.60000000000002,0.014947229215940591,381.60000000000002,0.015573993540347395,381.60000000000002,0.01462157625696193,381.60000000000002,0.016213304171647045
382.39999999999998,0.015594423675220195,382.39999999999998,0.015000296703203549,382.39999999999998,0.015952713986589012,382.39999999999998,0.015437933928435186,382.39999999999998,0.015960301111365427,382.39999999999998,0.015288649830879172,382.39999999999998,0.015142205606842823,382.39999999999998,0.015606207031018199,382.39999999999998,0.015254825665674829,382.39999999999998,0.016206522384137403
383.10000000000002,0.01556814424862033,383.10000000000002,0.015069810025177386,383.10000000000002,0.015636513143951921,383.10000000000002,0.015320100370455142,383.10000000000002,0.015632232140586455,383.10000000000002,0.015496342073361986,383.10000000000002,0.015822927528123226,383.10000000000002,0.015851199104804047,383.10000000000002,0.014925061248018444,383.10000000000002,0.01665581580665124
383.89999999999998,0.015670718784703681,383.89999999999998,0.014746827395030646,383.89999999999998,0.015228758169934641,383.89999999999998,0.015380288734603223,383.89999999999998,0.015472012410671143,383.89999999999998,0.016032951010062475,383.89999999999998,0.015377872722802912,383.89999999999998,0.015833396912591231,383.89999999999998,0.015267541517255409,383.89999999999998,0.016036977696396327
384.60000000000002,0.01571564812695506,384.60000000000002,0.015237659266041047,384.60000000000002,0.015354221238863035,384.60000000000002,0.015768546069530275,384.60000000000002,0.015581368734264134,384.60000000000002,0.015553139543755245,384.60000000000002,0.015771216398362198,384.60000000000002,0.01596309859871315,384.60000000000002,0.01527093241101023,384.60000000000002,0.015603791019217892
385.39999999999998,0.015870781516238143,385.39999999999998,0.015252918287937744,385.39999999999998,0.01515585395420598,385.39999999999998,0.015799064113323668,385.39999999999998,0.01544149436687775,385.39999999999998,0.014929215092868101,385.39999999999998,0.015378720446241619,385.39999999999998,0.015599425243508557,385.39999999999998,0.015406568161203088,385.39999999999998,0.015491043801870078
386.10000000000002,0.015695302764426135,386.10000000000002,0.015487737680459128,386.10000000000002,0.015247408085586158,386.10000000000002,0.015902486372845723,386.10000000000002,0.015770411061095429,386.10000000000002,0.01485122453650721,386.10000000000002,0.015995015386180412,386.10000000000002,0.015290853911819807,386.10000000000002,0.015301450454803625,386.10000000000002,0.015179081576426506
386.89999999999998,0.016068301077456493,386.89999999999998,0.015471630935123727,386.89999999999998,0.0154440799233658,386.89999999999998,0.015985563269838847,386.89999999999998,0.015761933826708374,386.89999999999998,0.014806295194255824,386.89999999999998,0.015488076769834609,386.89999999999998,0.015487525749599447,386.89999999999998,0.015365029712706525,386.89999999999998,0.01553258225036664
387.60000000000002,0.016104753185320821,387.60000000000002,0.015578444088400601,387.60000000000002,0.0157924942566737,387.60000000000002,0.016028797165212823,387.60000000000002,0.016181556928867524,387.60000000000002,0.015563312225019709,387.60000000000002,0.015659316904453092,387.60000000000002,0.015930885108042348,387.60000000000002,0.015290430050100454,387.60000000000002,0.015412205522070479
388.39999999999998,0.016472665157718946,388.39999999999998,0.015723404796419219,388.39999999999998,0.015743326297228792,388.39999999999998,0.016386536456346482,388.39999999999998,0.015853487958088552,388.39999999999998,0.015780329425328279,388.39999999999998,0.015236302908539117,388.39999999999998,0.016090257114518957,388.39999999999998,0.015701575917872551,388.39999999999998,0.01591066690402923
389.10000000000002,0.016056432949314619,389.10000000000002,0.015800547629341403,389.10000000000002,0.015707721912803171,389.10000000000002,0.016207666810779651,389.10000000000002,0.015906046811288283,389.10000000000002,0.015964285411527338,389.10000000000002,0.015568610496511618,389.10000000000002,0.015550257284063649,389.10000000000002,0.01577448013360121,389.10000000000002,0.015466459822147623
389.89999999999998,0.016200545933894528,389.89999999999998,0.016387172248925507,389.89999999999998,0.015347439451353393,389.89999999999998,0.016482329204920192,389.89999999999998,0.015507616795096766,389.89999999999998,0.016403406152776714,389.89999999999998,0.015481294982324968,389.89999999999998,0.015390885277587042,389.89999999999998,0.015925374905690768,389.89999999999998,0.015631765892695167
