Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity
646.70000000000005,0.026668701202919559,646.70000000000005,0.043075964497342391,646.70000000000005,0.029663792884209464,646.70000000000005,0.033204479370650117,646.70000000000005,0.037854200045777067
647.5,0.026264337122657105,647.5,0.042513076134042031,647.5,0.029707026779583433,647.5,0.033220586115985516,647.5,0.036776743555182567
648.20000000000005,0.026486440663597909,648.20000000000005,0.041366954044912391,648.20000000000005,0.029117011266244504,648.20000000000005,0.03348592355230029,648.20000000000005,0.036204530234056453
648.89999999999998,0.026261793952340986,648.89999999999998,0.040721836508057621,648.89999999999998,0.029108534031857449,648.89999999999998,0.032985766723464136,648.89999999999998,0.035470401736137615
649.60000000000002,0.026268575739850628,649.60000000000002,0.039997032967964537,649.60000000000002,0.028801658147046116,649.60000000000002,0.032339801463170649,649.60000000000002,0.035144028212236035
650.39999999999998,0.025907445554962147,650.39999999999998,0.039121334655781902,650.39999999999998,0.02848800047472513,650.39999999999998,0.031587870773038998,650.39999999999998,0.035026194654256
651.10000000000002,0.025591244712325049,651.10000000000002,0.038967896713376228,651.10000000000002,0.028942380237871199,651.10000000000002,0.031024982409738642,651.10000000000002,0.034371752159575462
651.79999999999995,0.025268262082178305,651.79999999999995,0.037974364843213551,651.79999999999995,0.028348126107338747,651.79999999999995,0.030499393877741324,651.79999999999995,0.034164907640531351
652.5,0.024990208794282952,652.5,0.03781075421954342,652.5,0.028521061688834639,652.5,0.030011105177047033,652.5,0.033807168349397704
653.29999999999995,0.024516331392046661,653.29999999999995,0.036629875469426851,653.29999999999995,0.027246085637021786,653.29999999999995,0.029848342276815612,653.29999999999995,0.033677466663275785
654,0.024686723803226437,654,0.036602748319388284,654,0.027443605198240132,654,0.029795783423615874,654,0.033568110339682787
